job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry,Job_Title,Mapped_Skill_Set
4167564553,Data Governance Specialist (m/w/d),Goodman Masson Deutschland,Unknown,Unknown,"Google Cloud, Cloud, Power BI, SAP",German,Dortmund,North Rhine-Westphalia,Germany,Sales & Marketing,Other,"Power BI, SAP, GCP"
3849287766,"Senior Data Scientist, Campaigns ",Bolt,Hybrid,Full-time,"Python, SQL, A/B tests, Docker",English,Berlin,Berlin,Germany,Product,Data Scientist,"A/B testing, Python, Docker, SQL"
4175530402,Junior Insights Consultant CPG (m/w/d) ,Circana,Remote,Full-time,MS Office,German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,MS Office
4170786150,Junior Analystin (w/m/d) Industrial Tech ,HTGF | High-Tech Gründerfonds,Hybrid,Temporary,MS Office,German,Bonn,North Rhine-Westphalia,Germany,Product,Data Analyst,MS Office
4113015147,Staff Data Scientist - AdTech ,Delivery Hero,Unknown,Unknown,"GCP, Python, SQL, ML, Keras",English,Berlin,Berlin,Germany,Sales & Marketing,Data Scientist,"ML, Keras, SQL, Python, GCP"
4151961676,Consultant KI Technologien (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"Python, R",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"Python, R"
4087132229,Data Scientist (all genders) ,msg,Hybrid,Full-time,"TensorFlow, Python, Databricks, Snowflake, scikit-learn, R, AWS, Keras",German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"Scipy/scikit-learn, Databricks, Keras, R, AWS, Python, Snowflake, TensorFlow"
4143954376,Technical Specialist* Digital Analytics ,dentsu,Hybrid,Full-time,"Google Analytics, Google Analytics 4",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,Google Analytics
4175705174,Data Manager (m/w/d) ,VISTRA,Remote,Full-time,MS Office,German,Berlin,Berlin,Germany,Sales & Marketing,Other,MS Office
4172852852,Risiko-Controller:in,Empion,Hybrid,Full-time,MS Office,German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Other,MS Office
4127261837,Data Scientist & Software Engineer (m/w/d) in Voll- oder Teilzeit ,Techem Energy Services GmbH,Hybrid,Full-time,"Docker, CI/CD, Pandas, Kubernetes, Git, Python, Cloud, ML, Azure, Jupyter, GitLab",German,Unknown,Unknown,Germany,Sales & Marketing,Data Scientist,"ML, Docker, Kubernetes, git, Python, Azure, GCP, CI/CD"
4178682248,Business Intelligence Specialist (m/w/d) ,Amadeus Fire,Hybrid,Full-time,"PowerBI, SQL",German,Hamburg,Hamburg,Germany,Sales & Marketing,Other,"Power BI, SQL"
3932295231,Architect Data & Analytics Platform w/m/d ,Computacenter,Hybrid,Full-time,Cloud,German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,GCP
4015977127,"Analyst/ Senior Analyst (Bangkok Based, relocation provided) ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, Tableau, R",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"R, SQL, Excel/Google Sheets, Python, SAS, Tableau"
4081112731,Duales Studium Bachelor of Science DHBW Informatik - Fachrichtung Künstliche Intelligenz Start 2025,Geberit Deutschland,Unknown,Unknown,SAP,German,Pfullendorf,Baden-Württemberg,Germany,Product,Data Scientist,SAP
4170825842,Lead Data Scientist,SNI,Remote,Contract,"Scikit-learn, PyTorch, Python, ML, Azure, TensorFlow, AWS",English,Unknown,Unknown,European Economic Area,Product,Data Scientist,"Scipy/scikit-learn, ML, AWS, Python, Azure, PyTorch, TensorFlow"
4150472151,Materialwissenschaftlicher Data Scientist (m/w/d),Bundesanstalt für Materialforschung und -prüfung,Hybrid,Full-time,ML,English & German,Berlin,Unknown,Germany,Sales & Marketing,Data Scientist,ML
3966171815,Consultant (all genders) Visual Analytics & BI ,valantic,Unknown,Unknown,"Qlik, Power BI, Tableau",English & German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"Power BI, Qliksense, Tableau"
3920535934,(Senior) Data Technology Specialist (all genders),adesso as a service GmbH,Hybrid,Full-time,"Java, Oracle, Python, SQL, Cloud, Azure, Glue, AWS, ETL",German,Berlin,Berlin,Germany,Sales & Marketing,Other,"ETL Tools, Glue, Java, AWS, SQL, Python, Azure, GCP"
4178890395,Ingenieur / Naturwissenschaftler Sterilisationsprozesse und Biokompatibilitätsstudien (m|w|d),The Job Network,On-site,Full-time,R,German,Teterow,Mecklenburg-West Pomerania,Germany,Sales & Marketing,Other,R
4063801923,Master Data Specialist (m/w/d),BMI Deutschland,Unknown,Unknown,SAP,German,Oberursel,Hesse,Germany,Sales & Marketing,Other,SAP
4083398613,Duales Studium Wirtschaftsinformatik zum 01.10.2025 ,valantic,Unknown,Unknown,SAP,German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Other,SAP
4169004021,BI Reporting Specialist (w/m/d) ,WITTENSTEIN group,Hybrid,Full-time,"ERP, MS Office, SAP",German,Munich,Bavaria,Germany,Product,Data Analyst,"SAP, MS Office, ERP"
4099250934,Trainee Focus Finance & Data Science (m/f/d) ,Deutsche Telekom,On-site,Full-time,Python,English,Bonn,North Rhine-Westphalia,Germany,Banking & Financial Services,Data Scientist,Python
4147606931,"Staff Data Scientist, Delivery ",Bolt,Unknown,Unknown,"Docker, PyTorch, Pandas, Python, ML, Airflow, scikit-learn, Spark, NumPy, AWS",English,Berlin,Berlin,Germany,Product,Data Scientist,"Airflow, Scipy/scikit-learn, ML, Docker, AWS, Python, Spark, PyTorch"
3999317254,Berater AI Operationalization MLOps - AI & Data (w/m/d) ,EY,On-site,Full-time,"MLOps, Cloud",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"ML, GCP"
3733043027,Senior Artificial Intelligence Specialist (all genders) ,adesso SE,On-site,Full-time,"Python, R, Cloud, AWS",English & German,Paderborn,North Rhine-Westphalia,Germany,Sales & Marketing,Other,"AWS, Python, GCP, R"
4015974537,"Analyst/ Senior Analyst (Bangkok Based, relocation provided) ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, Tableau, R",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, Excel/Google Sheets, Python, SAS, Tableau"
4158962546,Consultant Data Governance (m/w/d) in Köln ,Deloitte,Unknown,Unknown,Talend,English & German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,Talend
4157123180,Senior SAP BI & Analytics Consultant (w/m/d) ,Deutsche Bahn,Unknown,Unknown,"Cloud, Tableau, SAP",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Tableau, SAP, GCP"
4166502475,Bachelor of Science (B. Sc.) Data Science und KI ,Dentsply Sirona,On-site,Full-time,Cloud,German,Bensheim,Hesse,Germany,Sales & Marketing,Data Scientist,GCP
3973476350,Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d) ,EY,On-site,Full-time,"Python, SQL, Java, SAS",English & German,Eschborn,Hesse,Germany,Sales & Marketing,Data Scientist,"Python, SAS, Java, SQL"
4159810415,KI-Spezialist (m/w/d) ,FUNKE,Hybrid,Full-time,"Google Analytics, Looker",German,Berlin,Unknown,Germany,Sales & Marketing,Other,"Google Data Studio, Google Analytics"
4136229277,Data Engineer (m/w/d) ,TRILUX,On-site,Full-time,"Python, SQL, Airflow",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Airflow, Python, SQL"
4163578499,Data & AI Engineer (m/w/d),Dr. Wolff Group,Hybrid,Full-time,"Python, Cloud, Google Cloud, Azure, Microsoft Azure",German,Bielefeld,North Rhine-Westphalia,Germany,Product,Data Engineer,"Python, GCP, Azure"
4140143260,VIE Pricing Analyst ,Valeo,On-site,Full-time,"Excel, SAP",English,Ratingen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, SAP"
4166260905,Process-Mining Data Analyst (w/m/d) ,E.ON Digital Technology,Hybrid,Full-time,"Python, SQL",English & German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Python, SQL"
4166314119,Data Engineer / Data Platform (m/w/d),AudioMee by United Hearing Group,On-site,Full-time,"Python, SQL, AWS, dbt",German,Hamburg,Unknown,Germany,Sales & Marketing,Data Engineer,"dbt, Python, AWS, SQL"
3733043214,Senior Data Scientist (all genders) ,adesso SE,On-site,Full-time,"Java, Scala, Python, SQL, Random Forest, SAS, R",German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"Scala, Java, R, SQL, Python, Random Forest, SAS"
3736666573,"Lead/ Staff Data Scientist (Bangkok based, relocation provided) ",Agoda,Hybrid,Full-time,"Scala, Python, SQL, NLP, ML, PySpark, Statistics",English,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Scientist,"NLTK/NLP, ML, Statistics, Scala, SQL, Python"
4178892134,Teamassistenz (m/w/d) Projektentwicklung / Projekteinkauf,The Job Network,On-site,Full-time,Excel,German,Bremen,Bremen,Germany,Product,Other,Excel/Google Sheets
4068117475,Senior Data Scientist,Wooga,Hybrid,Full-time,"Python, SQL, ML",English,Berlin,Unknown,Germany,Product,Data Scientist,"Python, ML, SQL"
4173113375,Consultant Cloud Analytics & Data Science (m/w/d) in Hannover ,Deloitte,Unknown,Unknown,"SAS, R, Cloud, Scala",English & German,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"SAS, Scala, GCP, R"
4131732727,BI-Entwickler:in ,GOLDNER GmbH,Hybrid,Full-time,SQL,German,Münchberg,Bavaria,Germany,Sales & Marketing,Other,SQL
4158187829,"Software Development Manager, Data Science (m/f/d)",Maxon,On-site,Full-time,"Azure, Databricks, Statistics",English,Bad Homburg,Hesse,Germany,Sales & Marketing,Data Scientist,"Databricks, Statistics, Azure"
4011981174,Data Scientist (w/m/d) ,Capgemini,Hybrid,Full-time,"Java, SAP, Python, Talend, Snowflake, Spark, Tableau, Qlik, AWS",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Scientist,"Java, AWS, Python, Spark, Talend, SAP, Snowflake, Qliksense, Tableau"
4140688180,Junior Data Engineer (w/m/d) ,United Internet Media GmbH,Hybrid,Full-time,"Python, SQL",German,Karlsruhe,Baden-Württemberg,Germany,Product,Data Engineer,"Python, SQL"
4145955350,Data Scientist ,Seedtag,Remote,Full-time,"Scala, Kubernetes, GCP, Python, MongoDB, NLP, Google Cloud Platform, Cloud, Kafka, Google Cloud, Kinesis, ML, Statistics",English,Unknown,Unknown,European Union,Product,Data Scientist,"NLTK/NLP, ML, Kinesis, Statistics, Scala, Kafka, Kubernetes, Python, MongoDB, GCP"
4164147749,Initiativbewerbung Data Science /BI,SKOPOS,On-site,Full-time,"TensorFlow, Python, SQL, Alteryx, Tableau, R, Keras",German,Hürth,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"Alteryx, Keras, R, SQL, Python, Tableau, TensorFlow"
4172692739,Senior Data Scientist,Almedia,On-site,Full-time,"Python, SQL, ML",English,Berlin,Unknown,Germany,Product,Data Scientist,"Python, ML, SQL"
4138962555,Spezialist IT Analytics (m/w/d) ,Eppendorf,Hybrid,Full-time,"Azure, Cloud, Power BI",German,Hamburg,Hamburg,Germany,Product,Data Analyst,"Power BI, GCP, Azure"
4171033072,(Senior) Data Scientist (m/f/d),PAUL Tech AG,On-site,Full-time,"Python, SQL",English,Mannheim,Baden-Württemberg,Germany,Product,Data Scientist,"Python, SQL"
4170846966,IT Business Analyst (gn) ,HORNBACH Baumarkt AG,Hybrid,Full-time,"Cloud, Power BI, SAP",German,Landau in der Pfalz,Rhineland-Palatinate,Germany,Sales & Marketing,Data Analyst,"Power BI, SAP, GCP"
3829847046,(Senior) Data Scientist Analytics (m/w/d) ,REWE Group,Unknown,Unknown,"CI/CD, Python, SQL, Apache Spark, scikit-learn, Spark",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Scipy/scikit-learn, SQL, Python, Spark, CI/CD"
4148868281,Business Analyst (m/w/d),Odoo,Hybrid,Full-time,Python,German,Berlin,Unknown,Germany,Sales & Marketing,Data Analyst,Python
4168466733,Data Scientist (w/m/d),Teckentrup GmbH & Co. KG,On-site,Full-time,"Python, PowerBI, SQL, Power BI",German,Verl,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"Python, Power BI, SQL"
4160240233,Data Scientist - Digital Marketing ,AUTODOC,Remote,Full-time,"CI/CD, Python, SQL, Google Cloud Platform, Cloud, Google Cloud, Airflow, Apache Spark, Spark, A/B testing, NumPy, MLOps, Statistics",English,Unknown,Unknown,EMEA,Sales & Marketing,Data Scientist,"Airflow, ML, Statistics, SQL, Python, Spark, A/B testing, GCP, CI/CD"
3736665761,"Lead/ Staff Data Scientist (Bangkok based, relocation provided) ",Agoda,Hybrid,Full-time,"Scala, Python, SQL, NLP, ML, PySpark, Statistics",English,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"NLTK/NLP, ML, Statistics, Scala, SQL, Python"
3277748460,Business Analyst / Consultant (m/w/d) Enterprise Resource Planning (ERP) in Hannover ,Deloitte,Unknown,Unknown,"ERP, Cloud, MS Office",English & German,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"GCP, MS Office, ERP"
4151961761,Trainee Data Analytics (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"Cloud, SAP",German,Erfurt,Thuringia,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
4151884029,Data Engineer (m/w/d) ,Cornelsen Verlag GmbH,Hybrid,Full-time,"Docker, Kubernetes, MongoDB, Python, Terraform, PostgreSQL",German,Berlin,Berlin,Germany,Product,Data Engineer,"Docker, Terraform, PostgresSQL, Kubernetes, Python, MongoDB"
4145591788,Data Scientist (f/m/d) Machine Learning Ops ,Siemens Energy,On-site,Full-time,"CI/CD, REST API, Kubernetes, Machine Learning (ML), ML, R, AWS",English,Berlin,Berlin,Germany,Product,Data Scientist,"ML, AWS, R, Kubernetes, CI/CD"
4131769707,Data Scientist (Fluid Dynamics) (m/f/d) ,Nova Ltd.,On-site,Full-time,"Python, Data Mining",German,Bad Urach,Baden-Württemberg,Germany,Banking & Financial Services,Data Scientist,Python
4170922170,Datenanalyst (m/w/d),intan group,Remote,Full-time,Power BI,German,Osnabrück,Lower Saxony,Germany,Sales & Marketing,Data Analyst,Power BI
4176317598,Data Scientist (m/w/d),Crowdfox,Hybrid,Contract,"Python, SQL, Cloud, Power BI, Snowflake, Tableau, R, BigQuery, AWS",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"Power BI, R, AWS, SQL, Python, BigQuery, Snowflake, Tableau, GCP"
4164999911,Data Scientist (m/f/d) ,OVB Holding AG,On-site,Full-time,"Scala, Python, SQL, Azure, Spark, R, AWS",English & German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"Scala, R, AWS, SQL, Python, Spark, Azure"
4169928169,Data Analytics Architekt (m/w/d),Instaffo,Hybrid,Full-time,"Power BI, Microsoft Power BI, Azure, Microsoft Azure, ETL",German,Kamp-Lintfort,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Power BI, ETL Tools, Azure"
4170331525,Data Scientist (m/w/d) - MSAT Process Science ,Roche,Unknown,Unknown,"Python, R",English & German,Penzberg,Bavaria,Germany,Sales & Marketing,Data Scientist,"Python, R"
4137802499,Data Engineer - BI (w/m/d),1&1 Mail & Media Applications SE - GMX | WEB.DE | mail.com,Hybrid,Full-time,"Python, SQL, Git, Tableau",German,Karlsruhe,Baden-Württemberg,Germany,Product,Data Engineer,"Python, git, Tableau, SQL"
3736668349,"Lead/ Staff Data Scientist (Bangkok based, relocation provided) ",Agoda,Hybrid,Full-time,"Scala, Python, SQL, NLP, ML, PySpark, Statistics",English,Munich,Bavaria,Germany,Sales & Marketing,Data Scientist,"NLTK/NLP, ML, Statistics, Scala, SQL, Python"
4080090684,Manager Data Management Strategy (m/w/d) in Hannover ,Deloitte,Unknown,Unknown,Talend,English & German,Hannover,Lower Saxony,Germany,Sales & Marketing,Other,Talend
4175032293,Consultant Data Analytics Carbon and Energy Economics (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"Python, R, Power BI",German,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"Python, Power BI, R"
3975232539,Data Scientist/Analyst prüfungsnahe Beratung/Quants - Assurance (Financial Services) (w/m/d) ,EY,On-site,Full-time,"Java, Data Mining, Python, SQL, SAS, R, C#, ETL",English & German,Eschborn,Hesse,Germany,Sales & Marketing,Data Analyst,"ETL Tools, Java, R, SQL, Python, SAS"
4160165984,Analyst:in (Gebäude-) Wertermittlungen ,HDI Group,Hybrid,Full-time,MS Office,German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,MS Office
4053501308,Business Analyst - Working Student (m/w/d) ,Picnic Technologies,Unknown,Unknown,"Python, SQL",German,Düsseldorf,North Rhine-Westphalia,Germany,Telecom,Data Analyst,"Python, SQL"
4117603832,Business Analyst (m/w/d) für unser CRM ,Dirk Rossmann GmbH,Hybrid,Full-time,"Java, Ruby",German,Burgwedel,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"Java, Ruby"
4121363416,Anwendungsentwickler Business Intelligence (m/w/d) ,FALKE KGaA,Hybrid,Full-time,"SQL, Power BI, Microsoft Power BI, Azure, Microsoft Azure",German,Düsseldorf,North Rhine-Westphalia,Germany,Product,Other,"Power BI, Azure, SQL"
4119754388,Global Data Steward (m/f/d),Knauf IT,Hybrid,Full-time,"ETL processes, ETL",English,Kitzingen,Bavaria,Germany,Product,Other,ETL Tools
4170749676,Werkstudent Data Science (all genders) ,Chrono24,On-site,Full-time,"Python, SQL, Random Forest, Excel, R",German,Karlsruhe,Baden-Württemberg,Germany,Product,Data Scientist,"R, SQL, Excel/Google Sheets, Python, Random Forest"
3925240804,"IT Business Analyst | IT Requirements Engineering, SQL, XML, Software | bis 50% Remote (mwd)",Vesterling AG,Hybrid,Full-time,"SQL, PostgreSQL, Oracle, MS SQL Server",German,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"PostgresSQL, SQL"
4092850418,Data Solutions Specialist (m/w/d),BUDNI Handels- und Service GmbH & Co. KG,On-site,Full-time,"Power BI, SAP",German,Hamburg,Hamburg,Germany,Sales & Marketing,Other,"Power BI, SAP"
4133610239,Team Lead Data Scientist | hybrid (office/remote) (w/m/d) ,OTTO,Hybrid,Full-time,"Docker, CI/CD, Pandas, Kubernetes, GCP, Python, SQL, Google Cloud Platform, Cloud, Google Cloud, Terraform, Jupyter, MLOps, AWS",German Required,Hamburg,Hamburg,Germany,AI,Data Scientist,"ML, Docker, Terraform, AWS, Kubernetes, SQL, Python, GCP, CI/CD"
3827856217,Data Scientist* in der Produktion mit Promotionsabsicht,Fraunhofer Institute for Production Technology IPT,Hybrid,Full-time,"PyTorch, TensorFlow, Keras",English & German,Aachen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"Keras, PyTorch, TensorFlow"
4165267918,Data & Analytics Agile Squad Lead (m/f/d),ALDI DX,Hybrid,Full-time,SAP,English,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Product,Data Analyst,SAP
4157189309,IT-Consultant,Rebel Recruiting,Hybrid,Full-time,Java,German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,Java
4176837269,Business Intelligence Manager (Cologne),Zero to One Search | Recruitment Agency,On-site,Full-time,"Python, A/B tests",English,Unknown,Unknown,Germany,Sales & Marketing,Other,"Python, A/B testing"
4159684159,Data Consultant (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"Cloud, Power BI, Tableau",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"Power BI, GCP, Tableau"
4146392357,RWA Analyst ,Innova Solutions,Remote,Contract,"SQL, R",English,Unknown,Unknown,Germany,Product,Data Analyst,"R, SQL"
4096389242,Working Student - Data Scientist and Process Mining Architect,Processand,On-site,Part-time,"Python, SQL, ERP",English,Munich,Bavaria,Germany,Sales & Marketing,Data Scientist,"Python, ERP, SQL"
4091264922,Business Analyst (m/w/d) ,ELA Container,On-site,Full-time,MS Office,German,Haren,Lower Saxony,Germany,Product,Data Analyst,MS Office
3733043273,Machine Learning Engineer / Data Scientist - Google Cloud (all genders) ,adesso SE,On-site,Full-time,"Java, PyTorch, Python, Cloud, Google Cloud, scikit-learn, TensorFlow",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Scientist,"Scipy/scikit-learn, Java, Python, GCP, PyTorch, TensorFlow"
4111050199,Principal Data Scientist - Ad Tech ,Delivery Hero,Unknown,Unknown,TensorFlow,English,Berlin,Berlin,Germany,Sales & Marketing,Data Scientist,TensorFlow
